flt,act_rate
0,0.9681122448979592
1,0.5191326530612245
2,0.5076530612244898
3,0.5395408163265306
4,0.8584183673469388
5,0.0
6,0.47066326530612246
7,0.0
8,0.6377551020408163
9,0.39540816326530615
10,0.9387755102040817
11,0.011479591836734694
12,0.9604591836734694
13,0.7321428571428571
14,0.0
15,0.9757653061224489
16,0.003826530612244898
17,0.20790816326530612
18,0.0012755102040816326
19,0.00510204081632653
20,0.9706632653061225
21,0.02040816326530612
22,0.0
23,0.008928571428571428
24,0.0
25,0.8596938775510204
26,0.9005102040816326
27,0.5841836734693877
28,0.030612244897959183
29,0.23469387755102042
30,0.15433673469387754
31,0.5153061224489796
32,0.4005102040816326
33,0.09693877551020408
34,0.3278061224489796
35,0.0
36,0.016581632653061226
37,0.2461734693877551
38,0.11862244897959184
39,0.1211734693877551
40,0.6492346938775511
41,0.9553571428571429
42,0.8507653061224489
43,0.0
44,0.08163265306122448
45,0.02806122448979592
46,0.8724489795918368
47,0.00510204081632653
48,0.5280612244897959
49,0.030612244897959183
50,0.33418367346938777
51,0.461734693877551
52,0.015306122448979591
53,0.9323979591836735
54,0.0
55,0.4897959183673469
56,0.6071428571428571
57,0.0
58,0.0
59,0.4260204081632653
60,0.8367346938775511
61,0.7844387755102041
62,0.09566326530612244
63,0.0
64,0.9757653061224489
65,0.8928571428571429
66,0.42857142857142855
67,0.0
68,0.0
69,0.9897959183673469
70,0.9897959183673469
71,0.7002551020408163
72,0.5586734693877551
73,0.25637755102040816
74,0.4005102040816326
75,0.04336734693877551
76,0.026785714285714284
77,0.6160714285714286
78,0.030612244897959183
79,0.9591836734693877
80,0.5267857142857143
81,0.8112244897959183
82,0.5165816326530612
83,0.03443877551020408
84,0.5778061224489796
85,0.8227040816326531
86,0.9846938775510204
87,0.34438775510204084
88,0.7946428571428571
89,0.5459183673469388
90,0.11862244897959184
91,0.04974489795918367
92,0.7882653061224489
93,0.012755102040816327
94,0.0
95,0.6683673469387755
96,0.04336734693877551
97,0.16964285714285715
98,0.0
99,0.9068877551020408
100,0.03571428571428571
101,0.0
102,0.923469387755102
103,0.9183673469387755
104,0.9183673469387755
105,0.9630102040816326
106,0.8163265306122449
107,0.0
108,0.5216836734693877
109,0.9757653061224489
110,0.7053571428571429
111,0.8762755102040817
112,0.41836734693877553
113,0.42346938775510207
114,0.9948979591836735
115,0.0
116,0.9987244897959183
117,0.0
118,0.9821428571428571
119,0.8635204081632653
120,0.8086734693877551
121,0.0
122,0.0
123,0.25892857142857145
124,0.6313775510204082
125,0.1377551020408163
126,0.04846938775510204
127,0.7334183673469388
128,0.044642857142857144
129,0.02040816326530612
130,0.0
131,0.061224489795918366
132,0.9872448979591837
133,0.4744897959183674
134,0.9540816326530612
135,0.0
136,0.0
137,0.0
138,0.0
139,0.03443877551020408
140,0.5420918367346939
141,0.006377551020408163
142,0.26658163265306123
143,0.2538265306122449
144,0.003826530612244898
145,0.01020408163265306
146,0.9821428571428571
147,0.274234693877551
148,0.17346938775510204
149,0.0
150,0.030612244897959183
151,0.0
152,0.3711734693877551
153,0.5293367346938775
154,0.514030612244898
155,0.9158163265306123
156,0.3137755102040816
157,0.0
158,0.9668367346938775
159,0.07908163265306123
160,0.0
161,0.9311224489795918
162,0.9464285714285714
163,0.0
164,0.26403061224489793
165,0.889030612244898
166,0.0
167,0.8201530612244898
168,0.6543367346938775
169,0.2627551020408163
170,0.0
171,0.008928571428571428
172,0.08418367346938775
173,0.1760204081632653
174,0.6045918367346939
175,0.0
176,0.8125
177,0.9630102040816326
178,0.5471938775510204
179,0.03188775510204082
180,0.0778061224489796
181,0.8545918367346939
182,0.0
183,0.8622448979591837
184,0.07908163265306123
185,0.0
186,0.4221938775510204
187,0.003826530612244898
188,0.0548469387755102
189,0.5829081632653061
190,0.5982142857142857
191,0.0
192,0.08163265306122448
193,0.9591836734693877
194,0.9872448979591837
195,0.32908163265306123
196,0.05739795918367347
197,0.0
198,0.8290816326530612
199,0.11352040816326531
200,0.2193877551020408
201,0.02423469387755102
202,0.5650510204081632
203,0.8660714285714286
204,0.19005102040816327
205,0.02295918367346939
206,0.9897959183673469
207,0.4260204081632653
208,0.6275510204081632
209,0.0
210,0.0
211,0.6466836734693877
212,0.40688775510204084
213,0.639030612244898
214,0.46811224489795916
215,0.016581632653061226
216,0.9630102040816326
217,0.0
218,0.4336734693877551
219,0.6301020408163265
220,0.4030612244897959
221,0.9387755102040817
222,0.4489795918367347
223,0.5943877551020408
224,0.8954081632653061
225,0.49362244897959184
226,0.7385204081632653
227,0.030612244897959183
228,0.042091836734693876
229,0.6505102040816326
230,0.0
231,0.12244897959183673
232,0.8839285714285714
233,0.9808673469387755
234,0.8992346938775511
235,0.0
236,0.2461734693877551
237,0.8392857142857143
238,0.26785714285714285
239,0.0
240,0.4375
241,0.13520408163265307
242,0.7130102040816326
243,0.9630102040816326
244,0.30612244897959184
245,0.5306122448979592
246,0.9897959183673469
247,0.0
248,0.011479591836734694
249,0.5880102040816326
250,0.2844387755102041
251,0.4987244897959184
252,0.0
253,0.0
254,0.6415816326530612
255,0.0
