flt,act_rate
0,0.0
1,0.0
2,0.0
3,0.005420918367346939
4,0.0009566326530612245
5,0.414859693877551
6,0.0
7,0.0
8,0.0
9,0.0009566326530612245
10,0.0
11,0.0
12,0.0
13,0.002232142857142857
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.04177295918367347
21,0.0031887755102040817
22,0.0
23,0.007971938775510204
24,0.0
25,0.0
26,0.0
27,0.00031887755102040814
28,0.27646683673469385
29,0.00031887755102040814
30,0.20184948979591838
31,0.0
32,0.0
33,0.0
34,0.0
35,0.16326530612244897
36,0.5229591836734694
37,0.03794642857142857
38,0.0
39,0.00031887755102040814
40,0.0
41,0.014349489795918368
42,0.0
43,0.0006377551020408163
44,0.0
45,0.45790816326530615
46,0.06345663265306123
47,0.9257015306122449
48,0.125
49,0.0
50,0.0
51,0.0012755102040816326
52,0.11830357142857142
53,0.03635204081632653
54,0.19674744897959184
55,0.3080357142857143
56,0.0006377551020408163
57,0.0031887755102040817
58,0.0
59,0.0
60,0.006058673469387755
61,0.00510204081632653
62,0.0
63,0.002232142857142857
64,0.0
65,0.0
66,0.2024872448979592
67,0.00031887755102040814
68,0.0
69,0.0
70,0.19355867346938777
71,0.0015943877551020409
72,0.0
73,0.0
74,0.00031887755102040814
75,0.19866071428571427
76,0.0
77,0.0
78,0.0
79,0.3268494897959184
80,0.0274234693877551
81,0.0
82,0.11830357142857142
83,0.00031887755102040814
84,0.7130102040816326
85,0.0
86,0.9397321428571429
87,0.001913265306122449
88,0.007334183673469388
89,0.18526785714285715
90,0.00031887755102040814
91,0.0
92,0.0
93,0.0
94,0.001913265306122449
95,0.0012755102040816326
96,0.009247448979591837
97,0.014987244897959183
98,0.2930484693877551
99,0.14668367346938777
100,0.01403061224489796
101,0.0
102,0.010522959183673469
103,0.04846938775510204
104,0.0
105,0.0194515306122449
106,0.010841836734693877
107,0.0
108,0.0006377551020408163
109,0.0
110,0.0015943877551020409
111,0.0009566326530612245
112,0.02774234693877551
113,0.017857142857142856
114,0.20216836734693877
115,0.016262755102040817
116,0.0
117,0.04432397959183673
118,0.6741071428571429
119,0.3708545918367347
120,0.0
121,0.0006377551020408163
122,0.0028698979591836736
123,0.00031887755102040814
124,0.8089923469387755
125,0.9508928571428571
126,0.005739795918367347
127,0.0
128,0.008928571428571428
129,0.06760204081632654
130,0.0
131,0.0
132,0.9716198979591837
133,0.5551658163265306
134,0.006058673469387755
135,0.0
136,0.0
137,0.0
138,0.0
139,0.47512755102040816
140,0.014668367346938776
141,0.0
142,0.0
143,0.0
144,0.00860969387755102
145,0.0
146,0.02040816326530612
147,0.006058673469387755
148,0.0
149,0.0
150,0.00860969387755102
151,0.003826530612244898
152,0.0
153,0.002232142857142857
154,0.0
155,0.002232142857142857
156,0.06951530612244898
157,0.0
158,0.0012755102040816326
159,0.00031887755102040814
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0031887755102040817
167,0.01371173469387755
168,0.0
169,0.0
170,0.9993622448979592
171,0.0
172,0.0
173,0.0
174,0.008290816326530613
175,0.3125
176,0.7388392857142857
177,0.8443877551020408
178,0.07302295918367346
179,0.0
180,0.0031887755102040817
181,0.0
182,0.020089285714285716
183,0.042091836734693876
184,0.00031887755102040814
185,0.13934948979591838
186,0.011798469387755101
187,0.021364795918367346
188,0.0
189,0.03475765306122449
190,0.005420918367346939
191,0.0
192,0.0
193,0.007971938775510204
194,0.0
195,0.0
196,0.0009566326530612245
197,0.008928571428571428
198,0.9550382653061225
199,0.0015943877551020409
200,0.0031887755102040817
201,0.002232142857142857
202,0.00031887755102040814
203,0.0012755102040816326
204,0.0
205,0.003826530612244898
206,0.00350765306122449
207,0.0
208,0.12691326530612246
209,0.0012755102040816326
210,0.0
211,0.0
212,0.0
213,0.0012755102040816326
214,0.0
215,0.0
216,0.0
217,0.03125
218,0.14317602040816327
219,0.0
220,0.0
221,0.0
222,0.0
223,0.013073979591836735
224,0.0
225,0.0
226,0.00860969387755102
227,0.10841836734693877
228,0.0
229,0.0
230,0.00860969387755102
231,0.0
232,0.0
233,0.0
234,0.0
235,0.06664540816326531
236,0.009247448979591837
237,0.0
238,0.12723214285714285
239,0.0
240,0.0
241,0.1836734693877551
242,0.0
243,0.009885204081632654
244,0.0
245,0.6951530612244898
246,0.16868622448979592
247,0.0015943877551020409
248,0.15178571428571427
249,0.0
250,0.0
251,0.7369260204081632
252,0.012436224489795918
253,0.00031887755102040814
254,0.0
255,0.0
